time,temperature,humidity,rain
2022-08-18 00:40:00,23.8,61,
2022-08-18 00:50:00,23.7,62,
2022-08-18 01:00:00,23.3,63,0
2022-08-18 01:10:00,23.4,63,
2022-08-18 01:20:00,23.4,63,
2022-08-18 01:30:00,23.2,65,0
2022-08-18 01:40:00,23.1,66,
2022-08-18 01:50:00,23,66,
2022-08-18 02:00:00,23,66,0
2022-08-18 02:10:00,23,66,
2022-08-18 02:20:00,22.9,67,
2022-08-18 02:30:00,22.7,67,0
2022-08-18 02:40:00,22.5,68,
2022-08-18 02:50:00,22.2,68,
2022-08-18 03:00:00,21.9,70,0
2022-08-18 03:10:00,21.8,70,
2022-08-18 03:20:00,21.8,70,
2022-08-18 03:30:00,21.5,72,0
2022-08-18 03:40:00,21.3,73,
2022-08-18 03:50:00,21.5,72,
2022-08-18 04:00:00,21.4,73,0
2022-08-18 04:10:00,21,75,
2022-08-18 04:20:00,20.8,76,
2022-08-18 04:30:00,20.5,77,0
2022-08-18 04:40:00,20.3,78,
2022-08-18 04:50:00,20.1,79,
2022-08-18 05:00:00,20.1,79,0
2022-08-18 05:10:00,20,80,
2022-08-18 05:20:00,19.9,81,
2022-08-18 05:30:00,19.8,81,0
2022-08-18 05:40:00,19.8,81,
2022-08-18 05:50:00,20,81,
2022-08-18 06:00:00,20,80,0
2022-08-18 06:10:00,20.3,79,
2022-08-18 06:20:00,20.6,79,
2022-08-18 06:30:00,21,77,0
2022-08-18 06:40:00,21.4,75,
2022-08-18 06:50:00,21.6,75,
2022-08-18 07:00:00,22,73,0
2022-08-18 07:10:00,22.2,72,
2022-08-18 07:20:00,22.5,72,
2022-08-18 07:30:00,22.7,71,0
2022-08-18 07:40:00,22.9,70,
2022-08-18 07:50:00,23,68,
2022-08-18 08:00:00,23.3,67,0
2022-08-18 08:10:00,23.6,66,
2022-08-18 08:20:00,23.9,65,
2022-08-18 08:30:00,24.4,64,0
2022-08-18 08:40:00,24.7,62,
2022-08-18 08:50:00,25.2,60,
2022-08-18 09:00:00,25.8,58,0
2022-08-18 09:10:00,26.4,56,
2022-08-18 09:20:00,27,54,
2022-08-18 09:30:00,27.6,52,0
2022-08-18 09:40:00,28.1,50,
2022-08-18 09:50:00,28.3,50,
2022-08-18 10:00:00,28.3,50,0
2022-08-18 10:10:00,28.6,47,
2022-08-18 10:20:00,28.5,46,
2022-08-18 10:30:00,28.7,45,0
2022-08-18 10:40:00,29.5,42,
2022-08-18 10:50:00,30.1,39,
2022-08-18 11:00:00,30.8,34,0
2022-08-18 11:10:00,31.5,32,
2022-08-18 11:20:00,31.7,28,
2022-08-18 11:30:00,32.2,26,0
2022-08-18 11:40:00,32.3,26,
2022-08-18 11:50:00,32.7,25,
2022-08-18 12:00:00,32.7,26,0
2022-08-18 12:10:00,32.8,27,
2022-08-18 12:20:00,33.3,26,
2022-08-18 12:30:00,33.4,26,0
2022-08-18 12:40:00,33.4,27,
2022-08-18 12:50:00,33.7,27,
2022-08-18 13:00:00,33.9,27,0
2022-08-18 13:10:00,33.2,28,
2022-08-18 13:20:00,32.8,31,
2022-08-18 13:30:00,32.5,32,0
2022-08-18 13:40:00,31.9,33,
2022-08-18 13:50:00,28.1,44,
2022-08-18 14:00:00,24.9,54,0
2022-08-18 14:10:00,23.6,61,
2022-08-18 14:20:00,22.5,70,
2022-08-18 14:30:00,21.7,75,0.6
2022-08-18 14:40:00,21.2,81,
2022-08-18 14:50:00,21.4,82,
2022-08-18 15:00:00,21.9,78,0.1
2022-08-18 15:10:00,22.7,75,
2022-08-18 15:20:00,23.4,70,
2022-08-18 15:30:00,24,68,0
2022-08-18 15:40:00,24.6,64,
2022-08-18 15:50:00,25.2,60,
2022-08-18 16:00:00,25.4,58,0
2022-08-18 16:10:00,25.6,58,
2022-08-18 16:20:00,26.1,56,
2022-08-18 16:30:00,26,55,0
2022-08-18 16:40:00,26.2,54,
2022-08-18 16:50:00,26.4,55,
2022-08-18 17:00:00,26.1,57,0
2022-08-18 17:10:00,26.1,58,
2022-08-18 17:20:00,25.9,59,
2022-08-18 17:30:00,25.7,59,0
2022-08-18 17:40:00,25.7,60,
2022-08-18 17:50:00,25.5,61,
2022-08-18 18:00:00,25.2,63,0
2022-08-18 18:10:00,24.8,64,
2022-08-18 18:20:00,24.6,65,
2022-08-18 18:30:00,24.4,65,0
2022-08-18 18:40:00,24.2,65,
2022-08-18 18:50:00,24.1,65,
2022-08-18 19:00:00,24,66,0
2022-08-18 19:10:00,23.8,67,
2022-08-18 19:20:00,23.6,67,
2022-08-18 19:30:00,23.4,69,0
2022-08-18 19:40:00,23.3,70,
2022-08-18 19:50:00,23.3,70,
2022-08-18 20:00:00,23.3,70,0
2022-08-18 20:10:00,23.1,72,
2022-08-18 20:20:00,23.1,72,
2022-08-18 20:30:00,23,73,0
2022-08-18 20:40:00,22.8,74,
2022-08-18 20:50:00,22.6,75,
2022-08-18 21:00:00,22.5,76,0
2022-08-18 21:10:00,22.3,77,
2022-08-18 21:20:00,22.2,78,
2022-08-18 21:30:00,22.1,79,0
2022-08-18 21:40:00,22,80,
2022-08-18 21:50:00,22,80,
2022-08-18 22:00:00,22,80,0
2022-08-18 22:10:00,22,80,
2022-08-18 22:20:00,21.9,80,
2022-08-18 22:30:00,21.7,81,0
2022-08-18 22:40:00,21.6,81,
2022-08-18 22:50:00,21.5,81,
2022-08-18 23:00:00,21.4,82,0
2022-08-18 23:10:00,21.3,82,
2022-08-18 23:20:00,21.1,82,
2022-08-18 23:30:00,20.9,83,0
2022-08-18 23:40:00,20.8,83,
2022-08-18 23:50:00,20.8,83,
2022-08-19 00:00:00,20.8,83,0
2022-08-19 00:10:00,20.8,83,
2022-08-19 00:20:00,20.8,84,
2022-08-19 00:30:00,20.5,84,0
2022-08-19 00:40:00,20.3,85,
2022-08-19 00:50:00,20.2,85,
2022-08-19 01:00:00,20.1,86,0
2022-08-19 01:10:00,20,87,
2022-08-19 01:20:00,20.1,86,
2022-08-19 01:30:00,20.1,87,0
2022-08-19 01:40:00,20,87,
2022-08-19 01:50:00,19.9,87,
2022-08-19 02:00:00,19.9,87,0
2022-08-19 02:10:00,19.8,87,
2022-08-19 02:20:00,19.8,87,
2022-08-19 02:30:00,19.9,87,0
2022-08-19 02:40:00,20,86,
2022-08-19 02:50:00,20,85,
2022-08-19 03:00:00,20,85,0
2022-08-19 03:10:00,19.8,86,
2022-08-19 03:20:00,19.7,86,
2022-08-19 03:30:00,20,83,0.5
2022-08-19 03:40:00,19.6,83,
2022-08-19 03:50:00,19.5,81,
2022-08-19 04:00:00,19.3,84,0.5
2022-08-19 04:10:00,19,85,
2022-08-19 04:20:00,18.7,86,
2022-08-19 04:30:00,18.5,88,0.7
2022-08-19 04:40:00,18.3,89,
2022-08-19 04:50:00,18.2,90,
2022-08-19 05:00:00,18.1,90,0
2022-08-19 05:10:00,18.1,90,
2022-08-19 05:20:00,18.3,90,
2022-08-19 05:30:00,18.4,89,0
2022-08-19 05:40:00,18.4,90,
2022-08-19 05:50:00,18.5,89,
2022-08-19 06:00:00,18.5,89,0
2022-08-19 06:10:00,18.4,90,
2022-08-19 06:20:00,18.5,88,
2022-08-19 06:30:00,18.8,87,0.1
2022-08-19 06:40:00,18.8,87,
2022-08-19 06:50:00,18.7,88,
2022-08-19 07:00:00,18.8,89,0
2022-08-19 07:10:00,18.9,88,
2022-08-19 07:20:00,19,87,
2022-08-19 07:30:00,19.2,87,0
2022-08-19 07:40:00,19.4,86,
2022-08-19 07:50:00,19.7,84,
2022-08-19 08:00:00,19.9,82,0
2022-08-19 08:10:00,19.9,81,
2022-08-19 08:20:00,20.1,82,
2022-08-19 08:30:00,20.3,81,0
2022-08-19 08:40:00,20.4,80,
2022-08-19 08:50:00,20.5,81,
2022-08-19 09:00:00,20.4,81,0
2022-08-19 09:10:00,20.8,79,
2022-08-19 09:20:00,21.1,76,
2022-08-19 09:30:00,21.3,75,0
2022-08-19 09:40:00,21.5,73,
2022-08-19 09:50:00,21.5,73,
2022-08-19 10:00:00,21.6,73,0
2022-08-19 10:10:00,21.8,72,
2022-08-19 10:20:00,22.1,73,
2022-08-19 10:30:00,22.4,72,0
2022-08-19 10:40:00,22.5,69,
2022-08-19 10:50:00,22.6,69,
2022-08-19 11:00:00,22.6,68,0
2022-08-19 11:10:00,22.9,68,
2022-08-19 11:20:00,23.3,66,
2022-08-19 11:30:00,24,64,0
2022-08-19 11:40:00,24.6,61,
2022-08-19 11:50:00,25,60,
2022-08-19 12:00:00,24.8,59,0
2022-08-19 12:10:00,24.8,59,
2022-08-19 12:20:00,24.9,58,
2022-08-19 12:30:00,25,58,0
2022-08-19 12:40:00,24.9,58,
2022-08-19 12:50:00,25.6,57,
2022-08-19 13:00:00,26,55,0
2022-08-19 13:10:00,26.3,53,
2022-08-19 13:20:00,26.1,53,
2022-08-19 13:30:00,26.1,52,0
2022-08-19 13:40:00,26,53,
2022-08-19 13:50:00,24,64,
2022-08-19 14:00:00,22,80,4.7
2022-08-19 14:10:00,21,85,
2022-08-19 14:20:00,21.6,85,
2022-08-19 14:30:00,22.6,80,4.7
2022-08-19 14:40:00,22.2,79,
2022-08-19 14:50:00,21.6,84,
2022-08-19 15:00:00,22,81,0
2022-08-19 15:10:00,22.8,78,
2022-08-19 15:20:00,23.3,69,
2022-08-19 15:30:00,23.4,70,0
2022-08-19 15:40:00,23.7,70,
2022-08-19 15:50:00,24.1,69,
2022-08-19 16:00:00,24.2,68,0
2022-08-19 16:10:00,24.4,68,
2022-08-19 16:20:00,24.4,67,
2022-08-19 16:30:00,24.7,66,0
2022-08-19 16:40:00,24.9,65,
2022-08-19 16:50:00,25.1,64,
2022-08-19 17:00:00,25,62,0
2022-08-19 17:10:00,25,59,
2022-08-19 17:20:00,25.2,57,
2022-08-19 17:30:00,25.2,57,0
2022-08-19 17:40:00,25.3,58,
2022-08-19 17:50:00,25.2,56,
2022-08-19 18:00:00,25.2,55,0
2022-08-19 18:10:00,24.9,61,
2022-08-19 18:20:00,24.2,70,
2022-08-19 18:30:00,23.6,72,0
2022-08-19 18:40:00,23.2,72,
2022-08-19 18:50:00,23.1,71,
2022-08-19 19:00:00,23,70,0
2022-08-19 19:10:00,22.9,70,
2022-08-19 19:20:00,22.8,71,
2022-08-19 19:30:00,22.6,72,0
2022-08-19 19:40:00,22.2,75,
2022-08-19 19:50:00,21.8,77,
2022-08-19 20:00:00,21.5,79,0
2022-08-19 20:10:00,21.4,80,
2022-08-19 20:20:00,21.2,81,
2022-08-19 20:30:00,21.2,82,0
2022-08-19 20:40:00,21.2,81,
2022-08-19 20:50:00,21.1,81,
2022-08-19 21:00:00,21,81,0
2022-08-19 21:10:00,20.9,82,
2022-08-19 21:20:00,20.9,82,
2022-08-19 21:30:00,20.9,84,0
2022-08-19 21:40:00,20.7,85,
2022-08-19 21:50:00,20.5,84,
2022-08-19 22:00:00,20.4,85,0
2022-08-19 22:10:00,20.4,86,
2022-08-19 22:20:00,20.4,86,
2022-08-19 22:30:00,20.4,87,0
2022-08-19 22:40:00,20.4,87,
2022-08-19 22:50:00,20.5,86,
2022-08-19 23:00:00,20.6,85,0
2022-08-19 23:10:00,20.6,85,
2022-08-19 23:20:00,20.7,84,
2022-08-19 23:30:00,20.6,82,0
2022-08-19 23:40:00,20.4,84,
2022-08-19 23:50:00,20.1,87,
2022-08-20 00:00:00,19.9,88,0
2022-08-20 00:10:00,19.7,89,
2022-08-20 00:20:00,19.5,90,
2022-08-20 00:30:00,19.3,90,0
2022-08-20 00:40:00,19.3,91,
2022-08-20 00:50:00,19.2,91,
2022-08-20 01:00:00,19.1,91,0
2022-08-20 01:10:00,18.9,91,
2022-08-20 01:20:00,18.8,91,
2022-08-20 01:30:00,18.7,92,0
2022-08-20 01:40:00,18.5,93,
2022-08-20 01:50:00,18.4,94,
2022-08-20 02:00:00,18.3,94,0
2022-08-20 02:10:00,18.2,94,
2022-08-20 02:20:00,18.2,94,
2022-08-20 02:30:00,18.1,94,0
2022-08-20 02:40:00,18,94,
2022-08-20 02:50:00,17.9,94,
2022-08-20 03:00:00,17.8,94,0
2022-08-20 03:10:00,17.7,94,
2022-08-20 03:20:00,17.7,94,
2022-08-20 03:30:00,17.6,95,0
2022-08-20 03:40:00,17.7,95,
2022-08-20 03:50:00,17.6,95,
2022-08-20 04:00:00,17.6,95,0
2022-08-20 04:10:00,17.5,95,
2022-08-20 04:20:00,17.5,94,
2022-08-20 04:30:00,17.5,94,0
2022-08-20 04:40:00,17.4,95,
2022-08-20 04:50:00,17.4,95,
2022-08-20 05:00:00,17.5,95,0
2022-08-20 05:10:00,17.4,95,
2022-08-20 05:20:00,17.4,95,
2022-08-20 05:30:00,17.4,94,0
2022-08-20 05:40:00,17.4,94,
2022-08-20 05:50:00,17.5,94,
2022-08-20 06:00:00,17.5,94,0
2022-08-20 06:10:00,17.6,93,
2022-08-20 06:20:00,17.4,94,
2022-08-20 06:30:00,17.3,94,0
2022-08-20 06:40:00,17.5,94,
2022-08-20 06:50:00,17.7,94,
2022-08-20 07:00:00,18.1,91,0
2022-08-20 07:10:00,18.3,89,
2022-08-20 07:20:00,18.4,87,
2022-08-20 07:30:00,18.7,87,0
2022-08-20 07:40:00,19.1,86,
2022-08-20 07:50:00,19.4,84,
2022-08-20 08:00:00,20,83,0
2022-08-20 08:10:00,20.3,78,
2022-08-20 08:20:00,20.7,75,
2022-08-20 08:30:00,21,75,0
2022-08-20 08:40:00,21.4,73,
2022-08-20 08:50:00,22.1,69,
2022-08-20 09:00:00,22.4,67,0
2022-08-20 09:10:00,23,66,
2022-08-20 09:20:00,23.2,64,
2022-08-20 09:30:00,23.6,64,0
2022-08-20 09:40:00,23.9,62,
2022-08-20 09:50:00,24.5,60,
2022-08-20 10:00:00,25.1,57,0
2022-08-20 10:10:00,25.4,56,
2022-08-20 10:20:00,25.7,54,
2022-08-20 10:30:00,26.1,53,0
2022-08-20 10:40:00,25.9,53,
2022-08-20 10:50:00,26.3,52,
2022-08-20 11:00:00,26.7,49,0
2022-08-20 11:10:00,27.5,47,
2022-08-20 11:20:00,27.7,46,
2022-08-20 11:30:00,28.1,44,0
2022-08-20 11:40:00,28.1,43,
2022-08-20 11:50:00,28,44,
2022-08-20 12:00:00,26.6,47,0
2022-08-20 12:10:00,26.6,47,
2022-08-20 12:20:00,26.5,46,
2022-08-20 12:30:00,26.1,49,0
2022-08-20 12:40:00,25.1,56,
2022-08-20 12:50:00,23.4,72,
2022-08-20 13:00:00,23.1,74,3
2022-08-20 13:10:00,23.5,72,
2022-08-20 13:20:00,24.4,69,
2022-08-20 13:30:00,25.5,63,0
2022-08-20 13:40:00,25.9,60,
2022-08-20 13:50:00,26.4,56,
2022-08-20 14:00:00,26.5,54,0
2022-08-20 14:10:00,27,50,
2022-08-20 14:20:00,27.1,47,
2022-08-20 14:30:00,27.4,46,0
2022-08-20 14:40:00,27.6,50,
2022-08-20 14:50:00,27,51,
2022-08-20 15:00:00,26.7,51,0
2022-08-20 15:10:00,26.3,51,
2022-08-20 15:20:00,26.2,51,
2022-08-20 15:30:00,26.3,50,0
2022-08-20 15:40:00,26.8,49,
2022-08-20 15:50:00,26.8,48,
2022-08-20 16:00:00,27.1,48,0
2022-08-20 16:10:00,26.9,47,
2022-08-20 16:20:00,26.8,48,
2022-08-20 16:30:00,26.7,49,0
2022-08-20 16:40:00,25.9,48,
2022-08-20 16:50:00,25.4,47,
2022-08-20 17:00:00,24.9,50,0
2022-08-20 17:10:00,24.6,51,
2022-08-20 17:20:00,24.5,52,
2022-08-20 17:30:00,24.4,53,0
2022-08-20 17:40:00,24.4,53,
2022-08-20 17:50:00,24.4,53,
2022-08-20 18:00:00,24.2,54,0
2022-08-20 18:10:00,24.1,56,
2022-08-20 18:20:00,23.9,56,
2022-08-20 18:30:00,23.6,57,0
2022-08-20 18:40:00,23.4,57,
2022-08-20 18:50:00,23.2,59,
2022-08-20 19:00:00,22.9,60,0
2022-08-20 19:10:00,22.7,63,
2022-08-20 19:20:00,22.5,66,
2022-08-20 19:30:00,22.4,67,0
2022-08-20 19:40:00,22.2,68,
2022-08-20 19:50:00,22.1,67,
2022-08-20 20:00:00,22,68,0
2022-08-20 20:10:00,21.9,67,
2022-08-20 20:20:00,21.9,66,
2022-08-20 20:30:00,21.8,66,0
2022-08-20 20:40:00,21.8,66,
2022-08-20 20:50:00,21.7,67,
2022-08-20 21:00:00,21.5,68,0
2022-08-20 21:10:00,21.4,69,
2022-08-20 21:20:00,21.2,70,
2022-08-20 21:30:00,21.1,72,0
2022-08-20 21:40:00,21,75,
2022-08-20 21:50:00,20.8,77,
2022-08-20 22:00:00,20.7,78,0
2022-08-20 22:10:00,20.6,78,
2022-08-20 22:20:00,20.5,78,
2022-08-20 22:30:00,20.4,78,0
2022-08-20 22:40:00,20.4,78,
2022-08-20 22:50:00,20.3,79,
2022-08-20 23:00:00,20.2,81,0
2022-08-20 23:10:00,20,82,
2022-08-20 23:20:00,19.8,83,
2022-08-20 23:30:00,19.6,83,0
2022-08-20 23:40:00,19.4,84,
2022-08-20 23:50:00,19.3,84,
2022-08-21 00:00:00,19.2,84,0
2022-08-21 00:10:00,19.2,85,
2022-08-21 00:20:00,19.1,86,
2022-08-21 00:30:00,19,86,0
2022-08-21 00:40:00,18.9,86,
2022-08-21 00:50:00,18.8,86,
2022-08-21 01:00:00,18.7,86,0
2022-08-21 01:10:00,18.6,86,
2022-08-21 01:20:00,18.3,87,
2022-08-21 01:30:00,18.1,88,0
2022-08-21 01:40:00,18,88,
2022-08-21 01:50:00,17.8,88,
2022-08-21 02:00:00,17.7,88,0
2022-08-21 02:10:00,17.7,89,
2022-08-21 02:20:00,17.6,89,
2022-08-21 02:30:00,17.6,89,0
2022-08-21 02:40:00,17.6,89,
2022-08-21 02:50:00,17.6,89,
2022-08-21 03:00:00,17.4,89,0
2022-08-21 03:10:00,17.3,90,
2022-08-21 03:20:00,17.2,91,
2022-08-21 03:30:00,17.1,91,0
2022-08-21 03:40:00,17,91,
2022-08-21 03:50:00,17.1,91,
2022-08-21 04:00:00,17.1,91,0
2022-08-21 04:10:00,17.2,91,
2022-08-21 04:20:00,17.2,90,
2022-08-21 04:30:00,17.2,90,0
2022-08-21 04:40:00,17.1,90,
2022-08-21 04:50:00,17,90,
2022-08-21 05:00:00,17,90,0
2022-08-21 05:10:00,17,90,
2022-08-21 05:20:00,17,89,
2022-08-21 05:30:00,17.1,89,0
2022-08-21 05:40:00,17.2,88,
2022-08-21 05:50:00,17.2,88,
2022-08-21 06:00:00,17.2,88,0
2022-08-21 06:10:00,17.3,88,
2022-08-21 06:20:00,17.4,87,
2022-08-21 06:30:00,17.4,87,0
2022-08-21 06:40:00,17.5,86,
2022-08-21 06:50:00,17.5,89,
2022-08-21 07:00:00,17.6,88,0
2022-08-21 07:10:00,17.7,87,
2022-08-21 07:20:00,17.9,85,
2022-08-21 07:30:00,18,83,0
2022-08-21 07:40:00,18.1,83,
2022-08-21 07:50:00,18.3,85,
2022-08-21 08:00:00,18.4,84,0
2022-08-21 08:10:00,18.6,84,
2022-08-21 08:20:00,18.7,84,
2022-08-21 08:30:00,19,79,0
2022-08-21 08:40:00,19.3,76,
2022-08-21 08:50:00,19.5,75,
2022-08-21 09:00:00,19.8,74,0
2022-08-21 09:10:00,20.1,72,
2022-08-21 09:20:00,20.8,69,
2022-08-21 09:30:00,21,68,0
2022-08-21 09:40:00,21.2,68,
2022-08-21 09:50:00,21.3,67,
2022-08-21 10:00:00,21.4,67,0
2022-08-21 10:10:00,21.7,63,
2022-08-21 10:20:00,22.4,61,
2022-08-21 10:30:00,23.6,56,0
2022-08-21 10:40:00,23.7,53,
2022-08-21 10:50:00,23.9,53,
2022-08-21 11:00:00,24.8,49,0
2022-08-21 11:10:00,25.2,47,
2022-08-21 11:20:00,25.6,45,
2022-08-21 11:30:00,25.8,44,0
2022-08-21 11:40:00,25.6,45,
2022-08-21 11:50:00,25.6,44,
2022-08-21 12:00:00,25.9,42,0
2022-08-21 12:10:00,25.8,42,
2022-08-21 12:20:00,26.5,40,
2022-08-21 12:30:00,27,39,0
2022-08-21 12:40:00,27.1,39,
2022-08-21 12:50:00,27.1,39,
2022-08-21 13:00:00,27.8,35,0
2022-08-21 13:10:00,27.3,35,
2022-08-21 13:20:00,27,36,
2022-08-21 13:30:00,26.8,37,0
2022-08-21 13:40:00,26.4,36,
2022-08-21 13:50:00,26.1,37,
2022-08-21 14:00:00,25.8,37,0
2022-08-21 14:10:00,25.7,37,
2022-08-21 14:20:00,25.5,38,
2022-08-21 14:30:00,25.3,38,0
2022-08-21 14:40:00,25.1,39,
2022-08-21 14:50:00,25,39,
2022-08-21 15:00:00,25,40,0
2022-08-21 15:10:00,25,39,
2022-08-21 15:20:00,25,40,
2022-08-21 15:30:00,24.8,42,0
2022-08-21 15:40:00,24.4,44,
2022-08-21 15:50:00,24.4,44,
2022-08-21 16:00:00,24.5,44,0
2022-08-21 16:10:00,24.6,43,
2022-08-21 16:20:00,24.6,43,
2022-08-21 16:30:00,24.7,41,0
2022-08-21 16:40:00,24.8,41,
2022-08-21 16:50:00,24.8,40,
2022-08-21 17:00:00,24.8,40,0
2022-08-21 17:10:00,24.8,40,
2022-08-21 17:20:00,24.7,41,
2022-08-21 17:30:00,24.6,42,0
2022-08-21 17:40:00,24.6,42,
2022-08-21 17:50:00,24.4,44,
2022-08-21 18:00:00,24.3,45,0
2022-08-21 18:10:00,24.1,45,
2022-08-21 18:20:00,23.9,45,
2022-08-21 18:30:00,23.7,46,0
2022-08-21 18:40:00,23.6,45,
2022-08-21 18:50:00,23.6,45,
2022-08-21 19:00:00,23.6,45,0
2022-08-21 19:10:00,23.4,45,
2022-08-21 19:20:00,23.3,46,
2022-08-21 19:30:00,23.2,45,0
2022-08-21 19:40:00,23,48,
2022-08-21 19:50:00,22.6,56,
2022-08-21 20:00:00,22.2,61,0
2022-08-21 20:10:00,21.9,63,
2022-08-21 20:20:00,21.6,64,
2022-08-21 20:30:00,21.4,65,0
2022-08-21 20:40:00,21.3,66,
2022-08-21 20:50:00,21.4,62,
2022-08-21 21:00:00,21.3,63,0
2022-08-21 21:10:00,21.1,64,
2022-08-21 21:20:00,21,63,
2022-08-21 21:30:00,21.1,60,0
2022-08-21 21:40:00,21,61,
2022-08-21 21:50:00,20.9,60,
2022-08-21 22:00:00,20.8,60,0
2022-08-21 22:10:00,20.6,60,
2022-08-21 22:20:00,20.5,62,
2022-08-21 22:30:00,20.3,64,0
2022-08-21 22:40:00,20.2,65,
2022-08-21 22:50:00,20,68,
2022-08-21 23:00:00,19.8,69,0
2022-08-21 23:10:00,19.5,71,
2022-08-21 23:20:00,19.4,72,
2022-08-21 23:30:00,19.2,73,0
2022-08-21 23:40:00,18.9,74,
2022-08-21 23:50:00,18.8,75,
2022-08-22 00:00:00,18.7,74,0
2022-08-22 00:10:00,18.6,72,
2022-08-22 00:20:00,18.4,73,
2022-08-22 00:30:00,18.5,72,0
2022-08-22 00:40:00,18.5,71,
2022-08-22 00:50:00,18.5,70,
2022-08-22 01:00:00,18.5,70,0
2022-08-22 01:10:00,18.5,70,
2022-08-22 01:20:00,18.5,70,
2022-08-22 01:30:00,18.4,70,0
2022-08-22 01:40:00,18.4,71,
2022-08-22 01:50:00,18.2,71,
2022-08-22 02:00:00,18,76,0
2022-08-22 02:10:00,17.8,81,
2022-08-22 02:20:00,17.7,80,
2022-08-22 02:30:00,17.7,76,0
2022-08-22 02:40:00,17.7,73,
2022-08-22 02:50:00,17.6,72,
2022-08-22 03:00:00,17.6,72,0
2022-08-22 03:10:00,17.5,72,
2022-08-22 03:20:00,17.5,71,
2022-08-22 03:30:00,17.4,71,0
2022-08-22 03:40:00,17.3,71,
2022-08-22 03:50:00,17.1,73,
2022-08-22 04:00:00,17,79,0
2022-08-22 04:10:00,16.8,83,
2022-08-22 04:20:00,16.7,84,
2022-08-22 04:30:00,16.6,84,0
2022-08-22 04:40:00,16.5,85,
2022-08-22 04:50:00,16.4,85,
2022-08-22 05:00:00,16.4,85,0
2022-08-22 05:10:00,16.3,85,
2022-08-22 05:20:00,16.2,86,
2022-08-22 05:30:00,16.2,87,0
2022-08-22 05:40:00,16.2,87,
2022-08-22 05:50:00,16.3,85,
2022-08-22 06:00:00,16.3,85,0
2022-08-22 06:10:00,16.4,84,
2022-08-22 06:20:00,16.5,84,
2022-08-22 06:30:00,16.8,83,0
2022-08-22 06:40:00,16.9,82,
2022-08-22 06:50:00,17.1,81,
2022-08-22 07:00:00,17.2,80,0
2022-08-22 07:10:00,17.4,80,
2022-08-22 07:20:00,17.5,79,
2022-08-22 07:30:00,17.7,78,0
2022-08-22 07:40:00,18,75,
2022-08-22 07:50:00,18.2,72,
2022-08-22 08:00:00,18.6,71,0
2022-08-22 08:10:00,18.7,70,
2022-08-22 08:20:00,18.8,68,
2022-08-22 08:30:00,19,69,0
2022-08-22 08:40:00,19,71,
2022-08-22 08:50:00,19,72,
2022-08-22 09:00:00,19.1,72,0
2022-08-22 09:10:00,19,71,
2022-08-22 09:20:00,19,71,
2022-08-22 09:30:00,18.9,70,0
2022-08-22 09:40:00,19.2,69,
2022-08-22 09:50:00,19.5,67,
2022-08-22 10:00:00,19.6,68,0
2022-08-22 10:10:00,19.7,69,
2022-08-22 10:20:00,19.7,70,
2022-08-22 10:30:00,19.6,71,0.1
2022-08-22 10:40:00,19.8,71,
2022-08-22 10:50:00,20.3,68,
2022-08-22 11:00:00,20.7,66,0
2022-08-22 11:10:00,21,63,
2022-08-22 11:20:00,21.3,63,
2022-08-22 11:30:00,21.6,62,0
2022-08-22 11:40:00,22,61,
2022-08-22 11:50:00,22.2,59,
2022-08-22 12:00:00,22.5,55,0
2022-08-22 12:10:00,22.5,55,
2022-08-22 12:20:00,22.6,56,
2022-08-22 12:30:00,22.5,55,0
2022-08-22 12:40:00,22.5,56,
2022-08-22 12:50:00,22.7,54,
2022-08-22 13:00:00,22.9,54,0
2022-08-22 13:10:00,23.2,53,
2022-08-22 13:20:00,23.4,52,
2022-08-22 13:30:00,23.4,49,0
2022-08-22 13:40:00,23.4,49,
2022-08-22 13:50:00,23.6,50,
2022-08-22 14:00:00,23.7,50,0
2022-08-22 14:10:00,23.6,51,
2022-08-22 14:20:00,23.6,51,
2022-08-22 14:30:00,23.7,52,0
2022-08-22 14:40:00,23.9,52,
2022-08-22 14:50:00,23.9,51,
2022-08-22 15:00:00,23.7,51,0
2022-08-22 15:10:00,23.7,53,
2022-08-22 15:20:00,23.5,54,
2022-08-22 15:30:00,23.3,56,0
2022-08-22 15:40:00,22.9,58,
2022-08-22 15:50:00,22.9,58,
2022-08-22 16:00:00,22.9,58,0
2022-08-22 16:10:00,22.8,57,
2022-08-22 16:20:00,22.8,57,
2022-08-22 16:30:00,22.7,56,0
2022-08-22 16:40:00,22.6,56,
2022-08-22 16:50:00,22.5,56,
2022-08-22 17:00:00,22.4,55,0
2022-08-22 17:10:00,22.1,56,
2022-08-22 17:20:00,21.9,59,
2022-08-22 17:30:00,21.6,62,0
2022-08-22 17:40:00,21.3,63,
2022-08-22 17:50:00,21,64,
2022-08-22 18:00:00,20.7,66,0
2022-08-22 18:10:00,20.6,66,
2022-08-22 18:20:00,20.4,66,
2022-08-22 18:30:00,20.2,67,0
2022-08-22 18:40:00,19.9,68,
2022-08-22 18:50:00,19.5,69,
2022-08-22 19:00:00,19.3,68,0
2022-08-22 19:10:00,19.2,68,
2022-08-22 19:20:00,19.2,69,
2022-08-22 19:30:00,19,71,0
2022-08-22 19:40:00,18.8,73,
2022-08-22 19:50:00,18.5,75,
2022-08-22 20:00:00,18.5,74,0
2022-08-22 20:10:00,18.4,75,
2022-08-22 20:20:00,18.4,75,
